id,word
741,delis
742,coffee & tea
742,empanadas
743,irish
743,pubs
743,breakfast & brunch
744,noodles
744,thai
745,japanese
745,sushi bars
745,salad
746,american (new)
746,breakfast & brunch
747,lounges
747,cocktail bars
748,vegetarian
748,vegan
749,sandwiches
749,coffee & tea
749,breakfast & brunch
750,beaches
751,mexican
751,tex-mex
752,american (new)
752,wine bars
752,cocktail bars
753,cantonese
754,mexican
755,chinese
756,puerto rican
757,sandwiches
757,mediterranean
757,middle eastern
758,pet groomers
758,pet stores
758,aquariums
759,mexican
759,latin american
760,bars
760,vegetarian
760,vegan
761,burgers
761,seafood
761,chicken shop
762,thai
763,caribbean
764,bakeries
764,cafes
764,coffee & tea
765,pizza
766,chinese
766,asian fusion
767,sandwiches
768,mexican
768,american (new)
769,colombian
769,vegan
769,empanadas
770,barbeque
771,delis
771,bakeries
771,grocery
772,pizza
773,bars
773,pizza
774,mexican
775,portuguese
775,chicken shop
775,south african
776,steakhouses
777,seafood
777,sushi bars
778,sports bars
778,pizza
778,cocktail bars
779,ice cream & frozen yogurt
780,diners
780,american (traditional)
782,burgers
782,cocktail bars
782,mexican
783,tex-mex
783,tacos
783,breakfast & brunch
784,bakeries
784,custom cakes
784,desserts
785,mexican
786,japanese
786,sushi bars
787,american (traditional)
787,breakfast & brunch
788,chinese
789,whiskey bars
789,gastropubs
789,american (traditional)
790,bars
790,beer gardens
791,italian
792,irish
792,pubs
793,breakfast & brunch
794,american (new)
794,latin american
795,cantonese
796,lounges
796,american (traditional)
797,museums
798,dive bars
799,sushi bars
799,thai
799,asian fusion
800,ice cream & frozen yogurt
801,parks
802,korean
802,seafood
802,soup
803,chinese
804,italian
804,pizza
805,bars
805,seafood
805,dim sum
806,mexican
807,shaved ice
807,bubble tea
807,taiwanese
808,seafood
809,peruvian
810,mexican
810,salvadoran
811,cafes
812,beer bar
812,cocktail bars
813,mexican
813,creperies
813,breakfast & brunch
814,thai
815,ice cream & frozen yogurt
815,bubble tea
816,burgers
816,desserts
816,vegan
817,japanese
817,sushi bars
817,asian fusion
818,mexican
819,bakeries
819,cafes
819,polish
820,american (new)
821,bars
821,american (new)
821,gastropubs
822,bars
822,american (traditional)
823,coffee & tea
823,bagels
824,pubs
825,burgers
826,puerto rican
827,burgers
827,american (new)
827,bars
828,american (new)
828,wine bars
828,cocktail bars
829,thai
830,sandwiches
831,salad
831,pizza
831,cocktail bars
832,pizza
833,bars
833,american (traditional)
834,creperies
834,waffles
834,pancakes
835,chinese
836,pizza
836,hot dogs
837,sushi bars
838,comfort food
838,bakeries
839,barbeque
840,brazilian
840,coffee & tea
840,sandwiches
841,pizza
841,tacos
841,cocktail bars
842,tacos
843,puerto rican
844,mexican
844,desserts
845,japanese
845,seafood
845,sushi bars
846,party & event planning
846,kids activities
846,children's museums
847,mexican
848,dim sum
848,barbeque
849,sandwiches
849,salad
849,vegetarian
850,bars
850,breweries
850,american (traditional)
851,bars
851,italian
851,seafood
852,burgers
852,american (traditional)
853,mexican
854,tacos
855,sandwiches
855,italian
855,pizza
856,mexican
857,lounges
858,japanese
858,sushi bars
858,thai
859,ice cream & frozen yogurt
860,indian
860,himalayan/nepalese
861,indian
861,pakistani
862,caterers
862,barbeque
862,korean
863,sandwiches
863,burgers
863,soup
864,sandwiches
864,italian
864,pizza
865,japanese
865,sushi bars
865,poke
866,bars
866,italian
867,sushi bars
867,ramen
868,chicken wings
868,seafood
868,american (traditional)
869,barbeque
869,korean
870,restaurants
871,caribbean
871,cuban
871,latin american
872,noodles
872,pan asian
873,food trucks
873,cupcakes
874,fast food
875,mexican
876,italian
877,coffee & tea
877,desserts
877,donuts
878,breakfast & brunch
879,indian
880,sandwiches
880,mexican
881,mexican
882,middle eastern
882,hookah bars
883,thai
883,asian fusion
884,japanese
