id,word
1689,bakeries
1689,cafes
1690,chicken wings
1690,wraps
1690,american (traditional)
1691,mexican
1691,breakfast & brunch
1691,bars
1692,wine bars
1692,american (new)
1693,breakfast & brunch
1693,scandinavian
1694,italian
1694,pizza
1695,burgers
1695,food trucks
1696,chinese
1696,vegan
1696,thai
1697,coffee & tea
1699,american (traditional)
1700,coffee roasteries
1701,sandwiches
1701,desserts
1701,breakfast & brunch
1702,donuts
1702,custom cakes
1702,coffee & tea
1703,falafel
1703,lebanese
1704,cuban
1705,parks
1706,american (traditional)
1706,breakfast & brunch
1706,diners
1707,mexican
1708,caribbean
1709,american (new)
1709,breakfast & brunch
1710,vegan
1710,vegetarian
1711,sandwiches
1711,breakfast & brunch
1711,coffee & tea
1712,tex-mex
1712,mexican
1713,salad
1713,italian
1713,pizza
1714,cantonese
1715,coffee & tea
1716,mexican
1717,sandwiches
1717,mediterranean
1717,middle eastern
1718,aquariums
1718,pet stores
1718,pet groomers
1719,latin american
1719,mexican
1720,bars
1720,pizza
1721,chicken shop
1721,south african
1721,portuguese
1722,steakhouses
1723,sushi bars
1723,seafood
1724,ice cream & frozen yogurt
1725,cocktail bars
1725,burgers
1725,mexican
1726,sushi bars
1726,japanese
1727,breakfast & brunch
1728,american (traditional)
1728,lounges
1729,burgers
1729,fast food
1730,korean
1730,soup
1730,seafood
1731,italian
1731,pizza
1732,dim sum
1732,seafood
1732,bars
1733,chicken wings
1734,thai
1735,bubble tea
1735,ice cream & frozen yogurt
1736,salad
1736,wraps
1736,american (traditional)
1737,fish & chips
1737,burgers
1737,seafood
1738,american (new)
1738,bars
1738,gastropubs
1739,bagels
1739,coffee & tea
1740,american (traditional)
1740,breakfast & brunch
1741,puerto rican
1742,burgers
1742,bars
1742,american (new)
1743,wine bars
1743,cocktail bars
1743,american (new)
1744,pizza
1745,american (traditional)
1745,bars
1746,waffles
1746,creperies
1746,pancakes
1747,comfort food
1747,bakeries
1748,cocktail bars
1748,tacos
1748,pizza
1749,salad
1749,italian
1749,pizza
1750,puerto rican
1751,burgers
1751,fast food
1752,sushi bars
1752,japanese
1752,seafood
1753,dim sum
1753,barbeque
1754,breweries
1754,american (traditional)
1754,bars
1755,american (traditional)
1755,burgers
1756,mexican
1757,himalayan/nepalese
1757,indian
1758,pakistani
1758,indian
1759,korean
1759,caterers
1759,barbeque
1760,sandwiches
1760,burgers
1760,soup
1761,sandwiches
1761,italian
1761,pizza
1762,sushi bars
1762,ramen
1763,chicken wings
1763,american (traditional)
1763,seafood
1764,mexican
1765,american (new)
1765,breakfast & brunch
1765,cafes
1766,sandwiches
1766,hot dogs
1766,burgers
1767,pizza
1768,food court
1769,cheesesteaks
1769,american (new)
1770,american (new)
1771,vegan
1771,thai
1772,peruvian
1773,coffee & tea
1774,wine bars
1774,italian
1774,pizza
1775,ice cream & frozen yogurt
1776,grocery
1776,delis
1777,seafood
1778,sandwiches
1778,salad
1778,cuban
1779,polish
1780,bubble tea
1781,mexican
1781,breakfast & brunch
1781,bars
1782,mexican
1783,pizza
1784,"beer, wine & spirits"
1784,delis
1785,mexican
1786,ice cream & frozen yogurt
1787,ramen
1788,vietnamese
1789,vietnamese
1790,donuts
1790,american (traditional)
1790,breakfast & brunch
1791,greek
1791,burgers
1791,pizza
1792,vegan
1792,internet cafes
1792,grocery
1793,pizza
1794,mexican
1795,mexican
1796,bars
1796,mexican
1796,new mexican cuisine
1797,pizza
1798,cocktail bars
1798,venues & event spaces
1798,performing arts
1799,herbs & spices
1799,tea rooms
1799,coffee & tea
1800,bars
1801,salad
1801,italian
1801,pizza
1802,southern
1802,bars
1802,barbeque
1803,noodles
1803,sushi bars
1803,ramen
1804,sports bars
1805,mexican
1806,bagels
1806,salad
1806,breakfast & brunch
1807,mexican
1808,tacos
1808,street vendors
1809,seafood
1810,american (new)
1810,bars
1811,pubs
1812,asian fusion
1812,bars
1813,barbeque
1814,pizza
1815,dominican
1816,pizza
1817,mexican
1818,ramen
1819,diners
1820,caterers
1820,venues & event spaces
1820,italian
1821,american (traditional)
1821,burgers
1821,breakfast & brunch
1822,mexican
1823,american (traditional)
1823,dive bars
1824,cocktail bars
1825,pizza
1826,korean
1827,mediterranean
1827,american (new)
1827,tapas/small plates
1828,salad
1828,italian
1828,pizza
1829,sandwiches
1829,burgers
1829,fast food
1830,sandwiches
1830,burgers
1830,fast food
1831,breakfast & brunch
1831,mexican
1832,chinese
1833,coffee & tea
1834,cocktail bars
1834,sports bars
1835,sandwiches
1835,coffee & tea
1836,coffee & tea
1837,sandwiches
1837,patisserie/cake shop
1837,coffee & tea
1838,mexican
1839,italian
1839,bars
1839,breakfast & brunch
1840,burgers
1841,mexican
1842,desserts
1842,custom cakes
1842,ice cream & frozen yogurt
1843,bars
1844,cocktail bars
1844,"beer, wine & spirits"
1844,beer bar
1845,mexican
1846,pizza
1847,venezuelan
1847,cafes
1848,caribbean
1849,breakfast & brunch
1849,ukrainian
1849,bakeries
1850,seafood
1851,desserts
1851,mexican
1851,seafood
1852,american (new)
1852,breakfast & brunch
1853,chicken shop
1853,fast food
1853,food trucks
1854,mediterranean
1854,persian/iranian
1855,karaoke
1855,cocktail bars
1856,mediterranean
1856,georgian
1856,turkish
1857,wine bars
1857,cocktail bars
1857,vietnamese
1858,italian
1858,pizza
1859,burgers
1859,ice cream & frozen yogurt
1860,parks
1861,american (new)
1862,chicken wings
1863,mexican
1864,sandwiches
1865,buffets
1866,tapas bars
1866,tapas/small plates
1867,creperies
1867,breakfast & brunch
1867,coffee & tea
1868,hot dogs
1869,coffee & tea
1870,chinese
1870,japanese
1870,seafood
1871,parks
1872,pizza
1873,sports bars
1873,lounges
1874,burgers
1874,mexican
1875,mexican
1876,salad
1876,hot dogs
1876,american (traditional)
1877,coffee & tea
1878,puerto rican
1878,breakfast & brunch
1878,cafes
1879,mediterranean
1879,greek
1880,chicken wings
1880,fish & chips
1880,american (traditional)
1881,chicken wings
1881,seafood
1882,indian
1883,sandwiches
1883,cafes
1884,chinese
1885,mexican
1886,sandwiches
1886,american (new)
1886,breakfast & brunch
1887,korean
1887,barbeque
1888,mexican
1889,chinese
1890,noodles
1890,thai
1891,mexican
1892,burgers
1892,fast food
1893,breakfast & brunch
1894,seafood
1895,breakfast & brunch
1895,diners
1896,bakeries
1897,american (traditional)
1897,breakfast & brunch
1898,cocktail bars
1899,colombian
1899,spanish
1899,steakhouses
1900,bakeries
1901,mexican
1902,thai
1903,tacos
1904,american (traditional)
1904,venues & event spaces
1904,bars
1905,mexican
1906,sandwiches
1907,mexican
1908,mexican
1909,asian fusion
1910,wine bars
1910,cocktail bars
1910,modern european
1911,american (new)
1912,coffee & tea
1912,bubble tea
1912,juice bars & smoothies
1913,vegan
1913,vegetarian
1913,juice bars & smoothies
1914,american (new)
1915,american (traditional)
1915,fast food
1916,greek
1916,bakeries
1917,mexican
1918,fast food
1918,italian
1918,seafood
1919,breakfast & brunch
1919,coffee & tea
1920,fast food
1920,tacos
1920,new mexican cuisine
1921,mexican
1922,coffee & tea
1923,mexican
1924,bakeries
1925,parks
1926,bakeries
1927,mexican
1928,american (traditional)
1928,seafood
1928,steakhouses
1929,caterers
1929,cuban
1930,coffee & tea
1931,coffee & tea
1932,dive bars
1932,sports bars
1933,dim sum
1933,seafood
1933,cantonese
1934,mediterranean
1935,steakhouses
1936,mexican
1937,seafood
1937,mexican
1938,desserts
1938,seafood markets
1938,seafood
1939,italian
1939,pizza
1940,desserts
1940,cuban
1940,breakfast & brunch
1941,coffee & tea
1941,donuts
1941,cafes
1942,chicken shop
1943,salad
1943,breakfast & brunch
1943,mexican
1944,caribbean
1945,desserts
1945,cajun/creole
1945,seafood
1946,cocktail bars
1946,burgers
1946,american (new)
1947,ice cream & frozen yogurt
1948,mediterranean
1948,spanish
1948,italian
1949,greek
1949,barbeque
1950,chinese
1951,italian
1951,pizza
1952,bars
1952,bowling
1953,mexican
1954,coffee & tea
1955,mexican
1956,italian
1957,chinese
1958,mexican
1959,lounges
1959,dance clubs
1960,mexican
1960,latin american
1960,bars
1961,seafood
1962,seafood
1963,korean
1963,american (new)
1964,sushi bars
1964,japanese
1964,thai
1965,american (traditional)
1966,comedy clubs
1966,bars
1966,performing arts
1967,beaches
1968,korean
1968,tacos
1968,asian fusion
1969,ice cream & frozen yogurt
1970,american (new)
1970,fast food
1971,cocktail bars
1971,american (traditional)
1971,beer bar
1972,juice bars & smoothies
1972,breakfast & brunch
1972,cafes
1973,sandwiches
1973,burgers
1973,breakfast & brunch
1974,seafood
1975,breakfast & brunch
1975,steakhouses
1976,mexican
1977,chocolatiers & shops
1977,ice cream & frozen yogurt
1978,chicken wings
1978,cheesesteaks
1978,burgers
1979,mexican
1980,breweries
1980,american (new)
1981,dive bars
1981,bowling
1982,polish
1982,pubs
1983,fast food
1983,mexican
1984,beer bar
1985,gastropubs
1986,italian
1986,pizza
1987,american (new)
1987,breakfast & brunch
1987,bars
1988,donuts
1988,bakeries
1989,hot dogs
1989,burgers
1989,fast food
1990,coffee & tea
1990,cafes
1991,mexican
1992,american (traditional)
1992,burgers
1993,coffee & tea
1993,cafes
1994,chinese
1994,taiwanese
1995,chicken wings
1995,chicken shop
1995,fast food
1996,american (traditional)
1996,bars
1997,mexican
1998,korean
1998,bars
1999,american (traditional)
1999,breakfast & brunch
2000,korean
2000,tacos
2001,desserts
2001,ice cream & frozen yogurt
2002,pizza
2003,seafood
2003,cajun/creole
2003,bars
2004,chinese
2005,pizza
2006,ice cream & frozen yogurt
2007,mexican
2008,american (traditional)
2008,breakfast & brunch
2008,mexican
2009,american (traditional)
2009,breakfast & brunch
2009,mexican
2010,american (traditional)
2010,breakfast & brunch
2010,seafood
2011,venues & event spaces
2011,american (traditional)
2011,beer bar
2012,diners
2012,thai
2013,cupcakes
2013,desserts
2013,bakeries
2014,tacos
2014,fast food
2015,sandwiches
2015,hot dogs
2016,pizza
2017,cocktail bars
2018,pizza
2019,sushi bars
2020,italian
2021,donuts
2021,cafes
2022,mexican
2023,mexican
2024,delis
2025,axe throwing
2025,team building activities
2025,sports bars
2026,pizza
2027,donuts
2027,bakeries
2028,caribbean
2029,seafood
2029,american (new)
2029,mexican
2030,american (new)
2030,jazz & blues
2030,dance clubs
2031,hot dogs
2031,burgers
2031,pizza
2032,mexican
2032,american (traditional)
2032,diners
2033,pizza
2033,jazz & blues
2033,soul food
2034,chinese
2035,pizza
2037,mexican
2038,mexican
2039,hot dogs
2039,burgers
2039,fast food
2041,asian fusion
2041,sushi bars
2041,japanese
2042,street vendors
2042,mexican
2043,southern
2043,soul food
2044,mexican
2045,desserts
2045,breakfast & brunch
2045,food trucks
2046,bakeries
2047,american (traditional)
2047,pizza
2048,sushi bars
2048,ramen
2049,sandwiches
2049,salad
2049,pizza
2050,mediterranean
2051,vegan
2051,comfort food
2051,pizza
2052,hot dogs
2052,fast food
2053,vegan
2053,bakeries
2054,cajun/creole
2054,seafood
2054,beer bar
2055,donuts
2055,coffee & tea
2056,cocktail bars
2056,breakfast & brunch
2056,pizza
2057,pizza
2058,mexican
2059,asian fusion
2059,japanese
2059,barbeque
2060,salad
2060,hot dogs
2060,burgers
2061,cocktail bars
2061,speakeasies
2061,beer bar
2062,sandwiches
2062,soul food
2063,cocktail bars
2063,tapas bars
2064,sandwiches
2064,salad
2064,fast food
2065,live/raw food
2065,american (traditional)
2065,seafood
2066,tacos
2067,bakeries
2068,american (traditional)
2068,seafood
2069,sandwiches
2069,"beer, wine & spirits"
2069,cafes
2070,sandwiches
2070,desserts
2070,salad
2071,mexican
2072,chicken shop
2072,halal
2073,dive bars
2074,coffee & tea
2075,mediterranean
2075,persian/iranian
2075,middle eastern
2076,mexican
2077,pubs
2078,sandwiches
2078,coffee & tea
2078,cafes
2079,hot dogs
2079,food stands
2080,salvadoran
2081,wine bars
2081,cocktail bars
2081,thai
2082,wine bars
2082,cocktail bars
2082,american (new)
2083,vietnamese
2084,mexican
2086,american (traditional)
2086,burgers
2087,mexican
2088,sandwiches
2088,italian
2088,coffee & tea
2089,mexican
2090,ramen
2090,izakaya
2090,tapas/small plates
2091,chinese
2091,sushi bars
2091,japanese
2092,noodles
2092,sushi bars
2092,japanese
2093,chicken wings
2093,soul food
2094,desserts
2095,seafood
2097,colombian
2097,bakeries
2098,"beer, wine & spirits"
2098,sports bars
2099,tacos
2099,wraps
2099,american (traditional)
2100,chicken wings
2100,american (traditional)
2101,seafood
2101,mexican
2102,korean
2102,sushi bars
2102,japanese
2103,thai
2104,thai
2105,american (traditional)
2105,breakfast & brunch
2106,american (traditional)
2106,breakfast & brunch
2106,mexican
2107,mediterranean
2107,halal
2107,middle eastern
2108,italian
2108,bars
2109,steakhouses
2110,cocktail bars
2110,american (new)
2111,coffee & tea
2112,american (traditional)
2112,venues & event spaces
2112,sports bars
2113,chicken wings
2113,fast food
2113,seafood
2114,fast food
2114,pizza
2115,american (new)
2115,breakfast & brunch
2115,pizza
2116,salvadoran
2117,bakeries
2118,sandwiches
2118,italian
2118,pizza
2119,karaoke
2119,chicken wings
2119,dive bars
2120,sandwiches
2120,soup
2121,beaches
2122,buffets
2122,polish
2122,bars
2123,pakistani
2123,indian
2124,mexican
2125,bars
2125,coffee & tea
2126,barbeque
2127,bagels
2127,american (traditional)
2127,pizza
2128,lounges
2129,american (traditional)
2129,breakfast & brunch
2129,waffles
2130,salad
2130,burgers
2131,seafood
2131,mexican
2132,sushi bars
2132,japanese
2133,caterers
2133,persian/iranian
2134,puerto rican
2134,food trucks
2135,hot dogs
2135,fast food
2136,lounges
2137,burgers
2137,fast food
2137,coffee & tea
2138,bakeries
2138,cafes
2139,seafood
2140,american (traditional)
2140,bars
2140,steakhouses
2141,vegetarian
2141,indian
2142,mexican
2143,mexican
2144,american (new)
2144,bakeries
2144,coffee & tea
2145,hot dogs
2145,american (traditional)
2146,coffee & tea
2147,mexican
2147,bars
2148,empanadas
2148,breakfast & brunch
2148,mexican
2149,diners
2150,grocery
2150,caterers
2150,delis
2151,breweries
2151,burgers
2151,american (new)
2152,pizza
2153,breakfast & brunch
2153,diners
2154,salvadoran
2155,buffets
2155,mexican
2156,cocktail bars
2156,pubs
2157,mexican
2158,mexican
2158,food trucks
2159,sandwiches
2159,cheesesteaks
2159,burgers
2160,bakeries
2160,barbeque
2160,soul food
2161,mexican
2162,sushi bars
2163,sandwiches
2163,burgers
2163,breakfast & brunch
2164,korean
2164,barbeque
2165,italian
2165,pizza
2166,pan asian
2166,noodles
2167,desserts
2168,desserts
2168,donuts
2168,coffee & tea
2169,indian
2170,mexican
2171,mexican
2172,korean
2172,asian fusion
2172,sports bars
2173,sandwiches
2173,burgers
2173,pizza
2174,tacos
2174,fast food
2175,mexican
2176,mediterranean
2176,middle eastern
2177,italian
2177,bars
2177,pizza
2178,bars
2179,american (traditional)
2179,seafood
2179,steakhouses
2180,pizza
2181,mexican
2182,sandwiches
2182,cuban
2182,cafes
2183,pizza
2184,burgers
2184,fast food
2185,mediterranean
2185,middle eastern
2186,karaoke
2186,music venues
2186,sports bars
2187,sandwiches
2187,burgers
2187,mediterranean
2188,music venues
2188,bars
2189,seafood
2190,pizza
2191,karaoke
2191,dive bars
2191,mexican
2192,sandwiches
2192,sports bars
2192,pizza
2193,seafood
2194,bakeries
2194,vietnamese
2195,pizza
2196,american (traditional)
2196,breakfast & brunch
2197,bakeries
2197,cafes
2198,sushi bars
2198,asian fusion
2198,thai
2199,sandwiches
2199,salad
2200,modern european
2200,burgers
2200,bakeries
2201,asian fusion
2201,thai
2202,mexican
2203,sandwiches
2203,italian
2203,pizza
2204,bakeries
2205,pizza
2206,vegan
2207,sandwiches
2207,hot dogs
2207,fast food
2208,seafood
2208,mexican
2208,bars
2209,"beer, wine & spirits"
2209,pizza
2210,sandwiches
2210,breakfast & brunch
2210,bakeries
2211,tacos
2212,desserts
2212,coffee & tea
2213,bakeries
2213,cafes
2214,thai
2215,american (traditional)
2216,coffee & tea
2217,coffee & tea
2218,sandwiches
2218,salad
2218,pizza
2219,sandwiches
2219,hot dogs
2219,burgers
2220,mexican
2221,jazz & blues
2221,lounges
2222,bars
2223,seafood
2223,mexican
2224,american (traditional)
2224,lounges
2225,mexican
2226,mexican
2227,mediterranean
2227,halal
2227,vegetarian
2228,desserts
2228,chocolatiers & shops
2228,ice cream & frozen yogurt
2229,italian
2230,mexican
2231,italian
2232,cocktail bars
2232,mexican
2233,soul food
2233,cafes
2234,pizza
2235,vietnamese
2236,ice cream & frozen yogurt
2237,desserts
2237,noodles
2237,thai
2238,breakfast & brunch
2238,diners
2238,soul food
2239,sandwiches
2239,chicken shop
2239,breakfast & brunch
2240,pool halls
2240,sports bars
2240,coffee & tea
2241,sandwiches
2241,"beer, wine & spirits"
2241,delis
2242,gay bars
2242,dance clubs
2243,cocktail bars
2243,american (traditional)
2243,barbeque
2244,chinese
2245,chicken wings
2245,chicken shop
2245,fast food
2246,delis
2246,breakfast & brunch
2246,diners
2247,desserts
2247,ice cream & frozen yogurt
2248,comedy clubs
2248,music venues
2248,bars
2249,chinese
2250,parks
2251,mexican
2252,seafood
2253,burgers
2253,bars
2254,wine bars
2254,beer bar
2254,american (new)
2255,american (traditional)
2255,breakfast & brunch
2256,specialty food
2256,italian
2256,pizza
2257,mexican
2258,seafood
2258,thai
2259,american (new)
2260,pizza
2261,italian
2261,pizza
2262,chinese
2263,cafes
2264,mexican
2265,sandwiches
2265,delis
2265,breakfast & brunch
2266,wine bars
2266,italian
2266,pizza
2267,gastropubs
2268,chinese
2269,meat shops
2269,delis
2269,butcher
2270,fast food
2270,vietnamese
2271,hot dogs
2271,american (traditional)
2272,mexican
2273,chinese
2274,karaoke
2274,pubs
2275,ice cream & frozen yogurt
2276,american (traditional)
2276,bars
2277,american (traditional)
2277,breakfast & brunch
2278,vegan
2278,vegetarian
2279,hot dogs
2279,burgers
2280,sandwiches
2280,delis
2280,soup
2281,mexican
2282,mexican
2283,asian fusion
2283,szechuan
2283,cantonese
2284,public art
2284,printing services
2284,vehicle wraps
2285,sandwiches
2285,delis
2285,fast food
2286,sushi bars
2287,restaurants
2288,sushi bars
2288,asian fusion
2288,poke
2289,tacos
2289,american (new)
2289,pubs
2290,diners
2290,seafood
2291,vegan
2291,vegetarian
2291,gluten-free
2292,cocktail bars
2292,venues & event spaces
2292,hotels
2293,american (new)
2293,bars
2294,mexican
2295,burgers
2295,fast food
2296,vietnamese
2297,seafood markets
2297,seafood
2298,breakfast & brunch
2298,diners
2299,desserts
2299,shaved ice
2300,breakfast & brunch
2300,mexican
2301,american (new)
2301,breakfast & brunch
2301,seafood
2302,indian
2303,american (traditional)
2304,cocktail bars
2305,fish & chips
2305,american (new)
2306,sushi bars
2306,thai
2307,mexican
2308,mexican
2309,vegan
2309,live/raw food
2309,cafes
2310,thai
2311,peruvian
2311,bars
2312,pizza
2313,delis
2313,bakeries
2314,parks
2315,cocktail bars
2315,desserts
2315,seafood
2316,cuban
2317,sandwiches
2317,breakfast & brunch
2317,coffee & tea
2318,salad
2318,italian
2318,bars
2319,chicken wings
2320,coffee & tea
2320,creperies
2320,juice bars & smoothies
2321,sandwiches
2321,grocery
2321,delis
2322,burgers
2322,fast food
2322,coffee & tea
2323,burgers
2323,fast food
2324,sandwiches
2324,fast food
2325,mexican
2327,chicken wings
2327,italian
2327,pizza
2328,coffee & tea
2329,mediterranean
2329,mexican
2330,mexican
2331,bubble tea
2331,sushi bars
2331,ramen
2332,tennis
2332,parks
2332,playgrounds
2333,parks
2333,skating rinks
2334,korean
2334,vegetarian
2334,gluten-free
2335,fast food
2335,pizza
2336,pizza
2337,chinese
2337,fast food
2338,dim sum
2339,chinese
2339,seafood
2340,desserts
2340,ice cream & frozen yogurt
2341,fast food
2341,desserts
2341,mexican
2342,fast food
2342,burgers
2342,ice cream & frozen yogurt
2343,sandwiches
2343,pizza
2344,bagels
2344,bakeries
2344,coffee & tea
2345,mediterranean
2345,greek
2346,desserts
2346,burgers
2346,soup
2347,mexican
2348,sushi bars
2348,japanese
2349,american (traditional)
2349,breakfast & brunch
2350,italian
2351,mexican
2352,parks
2353,desserts
2353,empanadas
2353,bakeries
2354,latin american
2355,cajun/creole
2355,seafood
2356,pizza
2357,american (traditional)
2358,brazilian
2359,bars
2359,barbeque
2360,mexican
2360,cafes
2361,breakfast & brunch
2361,bars
2361,pizza
2362,desserts
2362,asian fusion
2362,malaysian
2363,ukrainian
2364,mexican
2365,american (new)
2365,breakfast & brunch
2365,diners
2366,sushi bars
2366,ramen
2367,italian
2367,bars
2368,ice cream & frozen yogurt
2369,desserts
2369,bakeries
2370,coffee & tea
2371,community service/non-profit
2371,american (new)
2372,bubble tea
2372,vietnamese
2373,american (new)
2373,barbeque
2374,burgers
2374,american (new)
2374,breakfast & brunch
2375,cuban
2376,southern
2376,soul food
2377,american (traditional)
2377,bars
2378,american (traditional)
2378,food trucks
2379,sandwiches
2379,hot dogs
2379,burgers
2380,donuts
2380,breakfast & brunch
2380,coffee & tea
2381,wine bars
2381,italian
2382,bars
2383,pizza
2384,desserts
2384,polish
2384,soup
2385,polish
2386,venues & event spaces
2386,italian
2386,seafood
2387,mexican
2388,mexican
2388,breakfast & brunch
2388,bars
2389,venues & event spaces
2389,empanadas
2389,latin american
2390,ramen
2390,izakaya
2390,gastropubs
2391,tacos
2392,chicken wings
2392,fast food
2392,seafood
2393,tea rooms
2394,ice cream & frozen yogurt
2395,tacos
2396,sandwiches
2396,caterers
2396,food trucks
2397,american (new)
2397,breakfast & brunch
2398,latin american
2398,mexican
2399,chinese
2400,filipino
2400,mexican
2400,hawaiian
2401,tex-mex
2401,burgers
2401,tacos
2402,mexican
2403,sandwiches
2403,bakeries
2403,coffee & tea
2404,hot dogs
2404,burgers
2404,pubs
2405,sandwiches
2405,seafood
2405,pizza
2407,mexican
2408,breweries
2408,american (new)
2408,barbeque
2409,sandwiches
2409,desserts
2409,coffee & tea
2410,coffee & tea
2411,breakfast & brunch
2412,chinese
2412,juice bars & smoothies
2413,sports bars
2414,mexican
2415,mexican
2416,cocktail bars
2416,american (new)
2416,latin american
2417,polish
2418,sandwiches
2418,desserts
2418,breakfast & brunch
2419,fast food
2419,burgers
2419,ice cream & frozen yogurt
2420,american (traditional)
2420,soul food
2421,latin american
2421,mexican
2422,burgers
2423,caribbean
2424,cupcakes
2424,custom cakes
2424,bakeries
2425,seafood
2426,burgers
2426,mexican
2426,pizza
2427,american (traditional)
2427,bars
2427,pizza
2428,pubs
2429,mexican
2430,thai
2431,chinese
2431,sushi bars
2431,asian fusion
2432,desserts
2432,gelato
2432,coffee & tea
2433,american (traditional)
2433,italian
2433,pizza
2434,himalayan/nepalese
2434,indian
2435,it services & computer repair
2435,venues & event spaces
2435,cafes
2436,breakfast & brunch
2437,american (traditional)
2437,burgers
2437,sports bars
2439,mexican
2440,bakeries
2440,custom cakes
2440,cafes
2441,mexican
2442,chinese
2443,sandwiches
2443,puerto rican
2443,comfort food
2444,convenience stores
2444,coffee & tea
2445,chinese
2446,seafood
2447,korean
2447,sushi bars
2447,asian fusion
2448,latin american
2448,argentine
2448,steakhouses
2449,coffee roasteries
2449,coffee & tea
2450,pubs
2451,chinese
2451,thai
2451,korean
2452,italian
2452,pizza
2453,mexican
2454,desserts
2454,lebanese
2454,coffee & tea
2455,wine bars
2455,meat shops
2455,grocery
2456,sushi bars
2456,japanese
2457,beer bar
2457,german
2457,pubs
2458,bookstores
2458,used bookstore
2458,coffee & tea
2459,mexican
2460,burgers
2460,fast food
2461,sandwiches
2461,pizza
2462,sandwiches
2462,puerto rican
2462,seafood
2463,golf
2464,spanish
2464,venues & event spaces
2464,tapas/small plates
2465,chicken wings
2465,barbeque
2466,pizza
2467,museums
2468,american (traditional)
2469,coffee & tea
2470,mexican
2471,sandwiches
2471,hot dogs
2471,burgers
2472,mexican
2473,venues & event spaces
2473,italian
2473,steakhouses
2474,coffee & tea
2474,ice cream & frozen yogurt
2474,cafes
2475,observatories
2475,landmarks & historical buildings
2475,venues & event spaces
2476,venezuelan
2477,chicken shop
2477,comfort food
2477,southern
2478,sandwiches
2478,coffee & tea
2479,bars
2479,dance clubs
2480,american (traditional)
2480,burgers
2480,breakfast & brunch
2481,bubble tea
2481,ice cream & frozen yogurt
2482,desserts
2482,american (traditional)
2482,breakfast & brunch
2483,american (traditional)
2483,bars
2484,sushi bars
2484,japanese
2485,salad
2485,italian
2485,pizza
2486,sandwiches
2486,meat shops
2486,delis
2487,thai
2488,mexican
2489,mexican
2490,irish pub
2490,irish
2491,seafood
2491,mexican
2492,mexican
2493,coffee roasteries
2493,breakfast & brunch
2494,latin american
2494,mexican
2494,cafes
2495,mexican
2496,seafood
2496,mexican
2497,vegan
2497,gluten-free
2497,bakeries
2498,sandwiches
2498,delis
2498,juice bars & smoothies
2499,bakeries
2499,soul food
2500,cocktail bars
2500,seafood
2500,mexican
2501,mexican
2502,dog walkers
2502,pet sitting
2502,dog parks
2503,sandwiches
2503,salad
2503,burgers
2504,hong kong style cafe
2504,cantonese
2504,bakeries
2505,parks
2506,bars
2506,coffee & tea
2507,sandwiches
2508,breakfast & brunch
2508,mexican
2508,waffles
2509,gastropubs
2509,italian
2509,pizza
2510,italian
2511,sandwiches
2511,hot dogs
2511,fast food
2512,sports bars
2513,sushi bars
2513,asian fusion
2513,thai
2514,chinese
2515,korean
2515,tacos
2515,asian fusion
2516,sandwiches
2516,burgers
2516,pizza
2517,irish pub
2518,dive bars
2519,chicken wings
2519,burgers
2519,fast food
2520,coffee & tea
2520,bike repair/maintenance
2520,bikes
2521,chicken wings
2521,italian
2521,pizza
2522,mediterranean
2522,halal
2522,turkish
2523,hot dogs
2524,american (traditional)
2525,mexican
2526,coffee & tea
2527,american (new)
2527,italian
2527,pizza
2528,chinese
2528,buffets
2529,american (traditional)
2529,burgers
2529,breakfast & brunch
2530,mexican
2531,pizza
2532,ice cream & frozen yogurt
2533,delis
2533,empanadas
2533,coffee & tea
2534,desserts
2534,ice cream & frozen yogurt
2535,spanish
2535,tapas bars
2535,tapas/small plates
2536,pizza
2537,cupcakes
2537,desserts
2537,custom cakes
2538,grocery
2538,meat shops
2538,delis
2539,mexican
2540,italian
2540,pizza
2541,sandwiches
2541,chicken shop
2541,american (new)
2542,sports bars
2543,breakfast & brunch
2543,ethiopian
2544,breakfast & brunch
2544,ethiopian
2545,mexican
2546,bars
2547,desserts
2547,custom cakes
2547,bakeries
2548,american (traditional)
2548,breakfast & brunch
2548,bars
2549,sandwiches
2549,salad
2549,fast food
2550,asian fusion
2550,sushi bars
2550,japanese
2551,seafood
2551,mexican
2552,cafes
2553,ice cream & frozen yogurt
2554,mexican
2555,hot dogs
2556,pizza
2557,irish pub
2557,american (traditional)
2557,dive bars
2558,mexican
2559,bakeries
2560,chicken wings
2560,american (traditional)
2560,italian
2561,donuts
2561,coffee & tea
2562,sandwiches
2562,italian
2562,pizza
2563,seafood
2564,peruvian
2565,coffee & tea
2565,noodles
2565,vietnamese
2566,salad
2566,american (new)
2566,cafes
2567,mexican
2568,bakeries
2569,chicken shop
2569,south african
2569,portuguese
2570,mexican
2571,mexican
2572,sandwiches
2572,ice cream & frozen yogurt
2572,juice bars & smoothies
2573,lounges
2574,mexican
2575,fast food
2575,pizza
2576,coffee & tea
2577,american (traditional)
2577,bars
2578,asian fusion
2578,sushi bars
2578,japanese
2579,bakeries
2580,juice bars & smoothies
2580,breakfast & brunch
2580,cafes
2581,mexican
2582,vietnamese
2583,soup
2583,salad
2583,italian
2584,wine bars
2584,desserts
2584,italian
2585,bartenders
2585,lounges
2586,cupcakes
2586,grocery
2586,burgers
2587,sandwiches
2587,grocery
2588,hot dogs
2588,burgers
2589,hot dogs
2589,mexican
2590,american (new)
2590,breakfast & brunch
